"_id","Fiscal_Year","Budget_Type","Organization_Entity","Command_Name","Pillar_Name","District_Name","Unit_Name","Feature_Category","Cost_Element","Cost_Element_Long_Name","Amount"
2439,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Salaries","1504","REGULAR SALARIES UNIFORM",139100
2440,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Services","4084","PUBLIC RELATIONS/PROMOTIONS",3400
2441,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Services","4230","BUSINESS TRAV - OTHER EXPENSES",7000
2442,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Services","4255","CONFERENCES/SEMINARS - OTHER EXPENSES",3900
2443,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Services","4312","COURSES/SEMINARS",2000
2444,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Services","4760","MEMBERSHIP FEES",1000
2445,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Services","4770","PARKING EXPENSES (INTOWN)",200
2446,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Services","4811","WIRELESS TELECOMMUNICATIONS SERVICES",2100
2447,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Specialized Operations Command","Services","4970","SERVICES AND RENTS - GENERAL",100
2448,"2021","Approved Budget","2 - TPS Board","Toronto Police Services Board","Toronto Police Services Board","Toronto Police Services Board","Police Services Board","Benefits","1746","EMPLOYMENT INSURANCE - CIVILIAN",14200
2449,"2021","Approved Budget","2 - TPS Board","Toronto Police Services Board","Toronto Police Services Board","Toronto Police Services Board","Police Services Board","Benefits","1765","CANADA PENSION PLAN - CIVILIAN",28300
2450,"2021","Approved Budget","2 - TPS Board","Toronto Police Services Board","Toronto Police Services Board","Toronto Police Services Board","Police Services Board","Benefits","1776","OMERS CIVILIAN - CIVILIAN",125900
2451,"2021","Approved Budget","2 - TPS Board","Toronto Police Services Board","Toronto Police Services Board","Toronto Police Services Board","Police Services Board","Equipment","3410","COMPUTERS - HARDWARE",6600
2452,"2021","Approved Budget","2 - TPS Board","Toronto Police Services Board","Toronto Police Services Board","Toronto Police Services Board","Police Services Board","Materials & Supplies","2010","STATIONERY AND OFFICE SUPPLIES",5400
2453,"2021","Approved Budget","2 - TPS Board","Toronto Police Services Board","Toronto Police Services Board","Toronto Police Services Board","Police Services Board","Materials & Supplies","2013","PRINTED MATERIAL",1900
2454,"2021","Approved Budget","2 - TPS Board","Toronto Police Services Board","Toronto Police Services Board","Toronto Police Services Board","Police Services Board","Materials & Supplies","2020","BOOK & MAGAZINE SUBSCRIPTIONS",300
2455,"2021","Approved Budget","2 - TPS Board","Toronto Police Services Board","Toronto Police Services Board","Toronto Police Services Board","Police Services Board","Revenues","9270","CONTRIBUTIONS FROM RESERVES",-1975700
2456,"2021","Approved Budget","3 - Parking Enforcement Unit","Communities & Neighbourhoods Command","Parking Enforcement Unit","Parking Enforcement Unit","Parking HQ","Salaries","1554","SHIFT BONUS CIVILIAN C",700
2457,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Specialized Emergency Response","Marine Unit","Benefits","1746","EMPLOYMENT INSURANCE - CIVILIAN",4400
2458,"2021","Approved Budget","3 - Parking Enforcement Unit","Communities & Neighbourhoods Command","Parking Enforcement Unit","Parking Enforcement Unit","Parking East","Benefits","1764","CANADA PENSION PLAN - UNIFORM",9000
2459,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Public Safety Operations","Public Safety Operations","Salaries","1503","REGULAR SALARIES UNIFORM SENIOR OFFICERS",210600
2460,"2021","Approved Budget","3 - Parking Enforcement Unit","Communities & Neighbourhoods Command","Parking Enforcement Unit","Parking Enforcement Unit","Parking East","Benefits","1776","OMERS CIVILIAN - CIVILIAN",1434700
2461,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Specialized Emergency Response","Marine Unit","Benefits","1764","CANADA PENSION PLAN - UNIFORM",144000
2462,"2021","Approved Budget","3 - Parking Enforcement Unit","Communities & Neighbourhoods Command","Parking Enforcement Unit","Parking Enforcement Unit","Parking East","Benefits","1765","CANADA PENSION PLAN - CIVILIAN",537000
2463,"2021","Approved Budget","2 - TPS Board","Toronto Police Services Board","Toronto Police Services Board","Toronto Police Services Board","Police Services Board","Salaries","1537","EXCLUDED ALTERNATE RATE",1300
2464,"2021","Approved Budget","3 - Parking Enforcement Unit","Communities & Neighbourhoods Command","Parking Enforcement Unit","Parking Enforcement Unit","Parking HQ","Services","4081","SHREDDING SERVICES",2000
2465,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Emergency Management & Public Order","Public Safety","Services","4441","CONTRACTED SERVICES - CABLE TV",2400
2466,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Public Safety Operations","Public Safety Operations","Salaries","1504","REGULAR SALARIES UNIFORM",231600
2467,"2021","Approved Budget","2 - TPS Board","Toronto Police Services Board","Toronto Police Services Board","Toronto Police Services Board","Police Services Board","Services","4010","PROFESSIONAL SERVICES - LEGAL",1200000
2468,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Emergency Management & Public Order","Public Safety","Services","4516","REPAIRS - TECHNICAL EQUIPMENT",10000
2469,"2021","Approved Budget","3 - Parking Enforcement Unit","Communities & Neighbourhoods Command","Parking Enforcement Unit","Parking Enforcement Unit","Parking HQ","Services","4083","PARKING ENFORCEMENT UNIT  -TOWING CHRG",5200
2470,"2021","Approved Budget","3 - Parking Enforcement Unit","Communities & Neighbourhoods Command","Parking Enforcement Unit","Parking Enforcement Unit","Parking East","Benefits","1773","OMERS POLICE - UNIFORM",50500
2471,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Specialized Emergency Response","Marine Unit","Benefits","1765","CANADA PENSION PLAN - CIVILIAN",12800
2472,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Public Safety Operations","Public Safety Operations","Salaries","1551","SHIFT BONUS UNIFORM",100
2473,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Emergency Management & Public Order","Public Safety","Services","4659","REPAIRS & MAINTENANCE - COMPUTER EQUIP",16000
2474,"2021","Approved Budget","3 - Parking Enforcement Unit","Communities & Neighbourhoods Command","Parking Enforcement Unit","Parking Enforcement Unit","Parking HQ","Services","4084","PUBLIC RELATIONS/PROMOTIONS",12000
2475,"2021","Approved Budget","2 - TPS Board","Toronto Police Services Board","Toronto Police Services Board","Toronto Police Services Board","Police Services Board","Services","4030","PROF & TECH SERV - INDUSTRIAL RELATIONS",125000
2476,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Emergency Management & Public Order","Public Safety","Services","4760","MEMBERSHIP FEES",600
2477,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Specialized Emergency Response","Marine Unit","Benefits","1773","OMERS POLICE - UNIFORM",636400
2478,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Public Safety Operations","Public Safety Operations","Services","4084","PUBLIC RELATIONS/PROMOTIONS",1500
2479,"2021","Approved Budget","3 - Parking Enforcement Unit","Communities & Neighbourhoods Command","Parking Enforcement Unit","Parking Enforcement Unit","Parking East","Materials & Supplies","2010","STATIONERY AND OFFICE SUPPLIES",39000
2480,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Emergency Management & Public Order","Public Safety","Services","4770","PARKING EXPENSES (INTOWN)",200
2481,"2021","Approved Budget","2 - TPS Board","Toronto Police Services Board","Toronto Police Services Board","Toronto Police Services Board","Police Services Board","Services","4084","PUBLIC RELATIONS/PROMOTIONS",14000
2482,"2021","Approved Budget","3 - Parking Enforcement Unit","Communities & Neighbourhoods Command","Parking Enforcement Unit","Parking Enforcement Unit","Parking HQ","Services","4098","SERVICE CONTRACTS",2500
2483,"2021","Approved Budget","3 - Parking Enforcement Unit","Communities & Neighbourhoods Command","Parking Enforcement Unit","Parking Enforcement Unit","Parking East","Materials & Supplies","2082","HEALTH & SAFETY SUPPLIES",400
2484,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Emergency Management & Public Order","Public Safety","Services","4804","WIRELESS DEVICES",5000
2485,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Emergency Management & Public Order","Public Safety","Services","4811","WIRELESS TELECOMMUNICATIONS SERVICES",14000
2486,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Emergency Management & Public Order","Public Safety","Services","4815","COURIER SERVICES",700
2487,"2021","Approved Budget","1 - Toronto Police Service","Specialized Operations Command","Public Safety Operations","Emergency Management & Public Order","Public Safety","Services","4860","HAZARDOUS WASTE REMOVAL",45000
